pickup_datetime,dropoff_datetime,pickup_region,dropoff_region,fare_amount,trip_distance
2024-06-24 12:50:10,2024-06-24 13:20:10,海淀区,房山区,35.7,11.9
2024-06-04 14:33:35,2024-06-04 15:30:35,西城区,海淀区,44.5,16.3
2024-06-23 22:59:23,2024-06-23 23:33:23,海淀区,昌平区,19.1,5.6
2024-06-24 09:00:26,2024-06-24 09:03:26,昌平区,通州区,13.6,1.0
2024-06-18 12:23:41,2024-06-18 12:55:41,丰台区,昌平区,50.3,17.3
2024-06-27 18:23:03,2024-06-27 19:08:03,西城区,丰台区,40.9,14.1
2024-06-30 17:16:33,2024-06-30 17:42:33,门头沟区,通州区,35.5,12.3
2024-06-29 17:28:02,2024-06-29 17:49:02,昌平区,门头沟区,32.0,9.6
2024-06-14 11:19:24,2024-06-14 11:23:24,顺义区,通州区,17.6,2.0
2024-06-08 10:24:57,2024-06-08 10:55:57,西城区,朝阳区,35.9,11.8
2024-06-06 18:30:52,2024-06-06 19:06:52,通州区,昌平区,43.3,15.8
2024-06-11 13:10:37,2024-06-11 13:41:37,丰台区,丰台区,41.6,14.1
2024-06-18 14:15:43,2024-06-18 14:39:43,顺义区,朝阳区,32.1,9.7
2024-07-01 17:27:44,2024-07-01 17:43:44,通州区,门头沟区,25.3,7.7
2024-06-15 19:47:54,2024-06-15 20:03:54,大兴区,朝阳区,32.6,10.7
2024-06-23 16:59:47,2024-06-23 17:24:47,海淀区,大兴区,52.7,18.1
2024-06-20 19:38:34,2024-06-20 20:08:34,大兴区,海淀区,53.1,19.3
2024-06-03 13:23:28,2024-06-03 13:45:28,朝阳区,大兴区,41.3,13.2
2024-06-23 20:53:43,2024-06-23 21:32:43,石景山区,房山区,52.2,18.1
2024-06-03 12:12:02,2024-06-03 12:44:02,东城区,门头沟区,39.9,12.7
2024-06-21 17:49:17,2024-06-21 18:22:17,房山区,丰台区,39.9,13.7
2024-06-28 19:36:49,2024-06-28 19:48:49,大兴区,通州区,26.6,8.2
2024-06-10 17:27:23,2024-06-10 17:41:23,房山区,东城区,35.2,11.8
2024-06-16 13:58:24,2024-06-16 14:13:24,西城区,房山区,21.7,5.9
2024-06-22 14:20:46,2024-06-22 15:50:46,通州区,昌平区,45.5,15.0
2024-06-26 08:03:19,2024-06-26 08:35:19,东城区,门头沟区,38.5,13.6
2024-06-30 19:26:34,2024-06-30 19:36:34,房山区,昌平区,20.8,4.6
2024-07-01 18:49:19,2024-07-01 19:00:19,西城区,丰台区,31.9,9.3
2024-06-27 13:42:19,2024-06-27 13:45:19,通州区,西城区,13.1,1.0
2024-06-27 13:15:14,2024-06-27 13:51:14,顺义区,海淀区,50.4,17.9
2024-06-07 13:52:08,2024-06-07 13:55:08,丰台区,房山区,15.0,1.0
2024-06-24 14:56:28,2024-06-24 15:30:28,通州区,顺义区,35.7,11.0
2024-06-15 21:58:36,2024-06-15 22:31:36,通州区,西城区,40.2,14.5
2024-07-01 09:23:30,2024-07-01 09:36:30,顺义区,东城区,25.9,6.6
2024-06-08 19:42:03,2024-06-08 20:02:03,海淀区,房山区,38.1,12.8
2024-06-13 11:05:30,2024-06-13 11:13:30,西城区,西城区,21.5,5.6
2024-06-30 11:26:01,2024-06-30 11:40:01,东城区,朝阳区,33.9,10.0
2024-06-22 20:22:12,2024-06-22 20:36:12,通州区,丰台区,24.0,7.7
2024-06-17 17:58:50,2024-06-17 18:39:50,朝阳区,门头沟区,46.2,15.8
2024-06-23 11:39:21,2024-06-23 12:28:21,海淀区,门头沟区,40.2,14.5
2024-06-05 07:16:00,2024-06-05 07:31:00,西城区,房山区,30.1,9.1
2024-06-23 13:38:24,2024-06-23 14:20:24,门头沟区,房山区,35.1,11.1
2024-07-01 12:36:07,2024-07-01 12:46:07,朝阳区,房山区,21.3,5.1
2024-06-16 20:34:16,2024-06-16 21:17:16,通州区,东城区,50.9,18.3
2024-06-28 15:46:50,2024-06-28 15:49:50,西城区,海淀区,15.7,1.0
2024-06-16 13:40:35,2024-06-16 14:02:35,海淀区,西城区,30.3,9.7
2024-06-29 21:06:34,2024-06-29 21:12:34,大兴区,朝阳区,16.1,1.0
2024-06-14 21:46:56,2024-06-14 22:11:56,朝阳区,门头沟区,31.6,10.6
2024-06-16 09:40:14,2024-06-16 10:08:14,海淀区,东城区,43.8,14.8
2024-07-01 11:16:40,2024-07-01 11:35:40,朝阳区,通州区,24.5,6.0
2024-07-01 18:20:50,2024-07-01 18:26:50,大兴区,石景山区,17.1,1.0
2024-06-29 13:07:14,2024-06-29 13:55:14,海淀区,房山区,32.8,11.5
2024-06-28 23:37:45,2024-06-28 23:51:45,海淀区,房山区,43.9,14.3
2024-06-24 09:12:54,2024-06-24 09:24:54,西城区,顺义区,17.2,3.4
2024-07-01 12:06:17,2024-07-01 12:16:17,朝阳区,海淀区,18.0,4.6
2024-06-15 10:12:44,2024-06-15 10:38:44,昌平区,石景山区,47.4,17.2
2024-06-22 17:02:45,2024-06-22 17:35:45,门头沟区,房山区,31.8,11.0
2024-06-14 18:36:41,2024-06-14 18:40:41,朝阳区,门头沟区,13.2,2.2
2024-07-01 13:27:14,2024-07-01 13:34:14,朝阳区,大兴区,16.5,3.3
2024-06-11 11:34:55,2024-06-11 11:38:55,丰台区,大兴区,16.5,1.3
2024-06-24 13:16:31,2024-06-24 13:33:31,石景山区,门头沟区,30.0,9.7
2024-06-17 15:23:27,2024-06-17 15:49:27,房山区,东城区,34.2,11.0
2024-06-17 05:45:43,2024-06-17 06:08:43,海淀区,通州区,42.6,15.6
2024-07-01 07:39:43,2024-07-01 08:08:43,昌平区,大兴区,32.2,11.0
2024-06-03 12:05:20,2024-06-03 12:10:20,通州区,门头沟区,14.4,2.8
2024-06-07 17:22:43,2024-06-07 17:40:43,房山区,房山区,30.7,9.9
2024-06-22 17:00:03,2024-06-22 17:16:03,通州区,顺义区,32.7,10.2
2024-06-09 07:57:52,2024-06-09 08:00:52,房山区,门头沟区,15.6,1.0
2024-06-03 12:50:43,2024-06-03 12:58:43,房山区,丰台区,22.4,5.0
2024-06-19 16:10:31,2024-06-19 16:30:31,石景山区,房山区,31.5,10.8
2024-06-14 12:02:48,2024-06-14 12:09:48,东城区,海淀区,19.1,4.9
2024-06-11 09:36:46,2024-06-11 09:57:46,昌平区,西城区,32.0,10.9
2024-06-12 12:09:34,2024-06-12 12:26:34,石景山区,房山区,28.5,8.9
2024-06-26 12:28:39,2024-06-26 12:40:39,房山区,大兴区,18.0,4.6
2024-06-26 18:38:53,2024-06-26 18:49:53,朝阳区,通州区,29.0,9.3
2024-06-15 18:54:58,2024-06-15 19:04:58,海淀区,丰台区,24.7,6.3
2024-06-16 13:54:17,2024-06-16 14:07:17,丰台区,东城区,23.4,7.4
2024-06-19 21:22:27,2024-06-19 21:37:27,丰台区,海淀区,38.9,12.3
2024-06-15 13:23:02,2024-06-15 14:06:02,东城区,门头沟区,41.3,13.6
2024-06-22 02:13:24,2024-06-22 02:30:24,大兴区,东城区,25.2,6.7
2024-06-14 19:37:54,2024-06-14 19:49:54,海淀区,门头沟区,31.0,8.7
2024-06-04 15:07:43,2024-06-04 15:10:43,房山区,通州区,15.3,1.0
2024-06-16 11:07:59,2024-06-16 11:28:59,丰台区,大兴区,40.4,14.4
2024-06-07 16:01:23,2024-06-07 16:19:23,丰台区,朝阳区,40.1,13.0
2024-06-27 18:26:05,2024-06-27 18:41:05,顺义区,门头沟区,22.9,6.5
2024-06-03 09:38:33,2024-06-03 09:42:33,门头沟区,房山区,14.6,3.0
2024-06-22 07:18:57,2024-06-22 07:48:57,顺义区,东城区,45.3,15.5
2024-06-09 14:31:09,2024-06-09 14:44:09,石景山区,通州区,32.6,9.4
2024-06-02 09:30:23,2024-06-02 09:50:23,昌平区,石景山区,38.8,12.1
2024-06-30 21:14:20,2024-06-30 21:18:20,东城区,丰台区,16.3,2.6
2024-06-21 17:32:54,2024-06-21 17:49:54,西城区,海淀区,31.0,10.5
2024-06-28 09:24:45,2024-06-28 09:36:45,朝阳区,昌平区,22.7,5.6
2024-06-09 11:19:42,2024-06-09 11:27:42,朝阳区,顺义区,27.0,7.3
2024-06-12 09:54:09,2024-06-12 10:06:09,东城区,朝阳区,26.5,7.4
2024-06-02 09:15:41,2024-06-02 09:24:41,房山区,朝阳区,24.8,6.2
2024-06-29 18:11:50,2024-06-29 18:31:50,朝阳区,大兴区,19.9,5.7
2024-06-27 07:04:32,2024-06-27 07:35:32,昌平区,石景山区,44.9,16.4
2024-06-27 12:37:14,2024-06-27 12:47:14,顺义区,通州区,15.6,2.8
2024-06-07 15:02:12,2024-06-07 15:29:12,石景山区,顺义区,35.1,10.6
2024-06-09 22:00:30,2024-06-09 22:05:30,西城区,顺义区,15.9,3.8
2024-06-08 07:37:38,2024-06-08 07:41:38,丰台区,顺义区,16.8,1.9
2024-06-26 12:05:02,2024-06-26 12:28:02,通州区,朝阳区,22.7,5.5
2024-06-17 18:22:52,2024-06-17 18:27:52,朝阳区,海淀区,15.1,1.3
2024-06-20 11:14:15,2024-06-20 11:32:15,丰台区,门头沟区,24.4,7.8
2024-06-28 08:27:36,2024-06-28 08:39:36,通州区,门头沟区,22.0,5.8
2024-06-25 07:35:31,2024-06-25 07:45:31,海淀区,石景山区,25.1,7.4
2024-06-03 09:19:02,2024-06-03 09:33:02,石景山区,门头沟区,27.4,7.1
2024-06-05 12:55:41,2024-06-05 13:06:41,昌平区,门头沟区,25.1,6.6
2024-06-14 20:20:47,2024-06-14 20:41:47,海淀区,东城区,36.1,12.5
2024-06-06 13:52:06,2024-06-06 14:00:06,海淀区,石景山区,21.2,5.1
2024-06-10 12:32:28,2024-06-10 13:01:28,房山区,昌平区,40.3,13.2
2024-06-05 12:46:14,2024-06-05 13:00:14,东城区,海淀区,21.2,5.9
2024-06-27 17:59:22,2024-06-27 18:08:22,朝阳区,昌平区,22.9,6.9
2024-06-19 12:39:32,2024-06-19 12:55:32,西城区,朝阳区,21.6,6.7
2024-06-25 18:56:34,2024-06-25 19:15:34,海淀区,门头沟区,33.7,9.9
2024-06-06 15:33:06,2024-06-06 15:45:06,顺义区,通州区,36.4,11.3
2024-06-12 14:54:43,2024-06-12 14:58:43,大兴区,门头沟区,13.3,2.5
2024-06-16 09:02:35,2024-06-16 09:05:35,东城区,顺义区,17.3,1.0
2024-06-14 12:00:09,2024-06-14 12:10:09,朝阳区,西城区,29.9,8.3
2024-06-17 08:34:08,2024-06-17 08:59:08,西城区,东城区,42.6,14.0
2024-06-11 17:50:13,2024-06-11 18:01:13,朝阳区,朝阳区,27.6,8.4
2024-06-19 09:31:33,2024-06-19 09:41:33,西城区,门头沟区,22.6,6.6
2024-06-18 18:24:05,2024-06-18 18:54:05,海淀区,海淀区,35.9,11.6
2024-06-26 08:10:22,2024-06-26 08:30:22,昌平区,门头沟区,43.6,15.9
2024-06-24 11:32:50,2024-06-24 12:00:50,朝阳区,朝阳区,45.1,15.1
2024-06-22 17:42:29,2024-06-22 18:01:29,东城区,门头沟区,25.1,7.9
2024-06-21 08:18:30,2024-06-21 08:41:30,丰台区,门头沟区,32.2,9.8
2024-06-24 19:57:41,2024-06-24 20:27:41,大兴区,东城区,39.0,13.4
2024-06-29 18:18:43,2024-06-29 18:27:43,丰台区,东城区,14.2,3.2
2024-06-15 09:38:04,2024-06-15 10:04:04,通州区,门头沟区,40.4,13.9
2024-06-05 09:10:41,2024-06-05 09:38:41,顺义区,石景山区,32.1,11.2
2024-06-28 09:19:21,2024-06-28 09:47:21,大兴区,丰台区,28.4,8.9
2024-06-09 12:37:11,2024-06-09 13:12:11,东城区,昌平区,35.9,11.4
2024-06-07 13:15:22,2024-06-07 14:15:22,朝阳区,通州区,41.9,14.0
2024-06-29 09:47:39,2024-06-29 10:03:39,丰台区,丰台区,24.7,7.5
2024-06-29 19:21:50,2024-06-29 19:33:50,大兴区,东城区,27.1,7.3
2024-06-19 14:20:00,2024-06-19 14:39:00,丰台区,顺义区,35.0,12.2
2024-06-04 11:49:56,2024-06-04 12:01:56,石景山区,东城区,26.0,7.2
2024-06-08 17:26:03,2024-06-08 17:30:03,西城区,大兴区,14.8,3.1
2024-06-18 13:05:51,2024-06-18 13:13:51,东城区,海淀区,18.5,4.0
2024-06-16 17:18:13,2024-06-16 17:32:13,顺义区,西城区,17.4,3.1
2024-06-02 17:38:05,2024-06-02 17:50:05,东城区,昌平区,26.7,7.5
2024-06-19 18:37:20,2024-06-19 19:18:20,丰台区,通州区,45.7,16.1
2024-06-03 12:13:30,2024-06-03 12:28:30,大兴区,海淀区,29.5,8.9
2024-06-07 18:39:09,2024-06-07 19:25:09,东城区,顺义区,52.1,18.8
2024-06-24 11:22:09,2024-06-24 11:35:09,顺义区,昌平区,26.4,8.0
2024-06-09 13:10:38,2024-06-09 13:17:38,东城区,丰台区,16.0,3.7
2024-06-25 08:00:17,2024-06-25 08:10:17,顺义区,西城区,23.3,6.6
2024-06-09 07:17:12,2024-06-09 07:38:12,西城区,通州区,30.5,9.4
2024-06-04 00:30:16,2024-06-04 00:33:16,朝阳区,门头沟区,14.7,1.0
2024-06-06 13:14:47,2024-06-06 13:33:47,石景山区,西城区,24.6,8.0
2024-06-02 18:29:46,2024-06-02 18:44:46,房山区,石景山区,27.2,8.8
2024-06-24 22:41:04,2024-06-24 23:04:04,朝阳区,顺义区,38.3,12.0
2024-06-01 11:26:55,2024-06-01 11:34:55,通州区,石景山区,25.6,6.5
2024-06-25 17:09:14,2024-06-25 17:54:14,东城区,房山区,27.2,7.5
2024-06-24 12:44:34,2024-06-24 13:12:34,房山区,房山区,31.3,10.9
2024-06-06 14:13:18,2024-06-06 14:17:18,丰台区,西城区,14.4,2.3
2024-06-03 16:10:44,2024-06-03 16:43:44,大兴区,通州区,25.3,7.0
2024-06-03 03:40:25,2024-06-03 04:01:25,朝阳区,朝阳区,39.5,12.7
2024-06-13 16:58:12,2024-06-13 17:25:12,西城区,石景山区,28.4,8.4
2024-06-05 09:32:34,2024-06-05 09:54:34,顺义区,东城区,38.7,12.2
2024-06-22 19:58:12,2024-06-22 20:08:12,海淀区,海淀区,20.0,5.5
2024-06-18 07:52:52,2024-06-18 07:55:52,东城区,通州区,16.2,1.0
2024-06-11 08:03:28,2024-06-11 08:35:28,西城区,门头沟区,28.7,9.6
2024-06-01 13:00:11,2024-06-01 13:22:11,通州区,门头沟区,25.3,6.6
2024-06-29 09:51:10,2024-06-29 10:23:10,西城区,房山区,39.8,13.3
2024-06-07 13:05:00,2024-06-07 13:25:00,朝阳区,西城区,30.9,10.1
2024-06-23 17:07:40,2024-06-23 17:32:40,石景山区,朝阳区,39.5,12.4
2024-06-05 19:17:13,2024-06-05 21:05:13,昌平区,房山区,56.3,20.2
2024-06-05 11:36:25,2024-06-05 12:00:25,西城区,房山区,45.3,15.7
2024-06-12 15:44:27,2024-06-12 15:54:27,海淀区,朝阳区,16.8,4.5
2024-06-28 08:44:59,2024-06-28 09:55:59,海淀区,海淀区,47.6,16.4
2024-06-24 08:03:11,2024-06-24 08:07:11,海淀区,大兴区,13.4,2.2
2024-06-25 20:55:34,2024-06-25 21:16:34,东城区,顺义区,24.8,7.9
2024-06-20 08:31:22,2024-06-20 08:34:22,大兴区,房山区,17.3,1.0
2024-06-18 17:16:13,2024-06-18 17:33:13,东城区,丰台区,23.1,6.7
2024-06-07 09:11:55,2024-06-07 09:42:55,丰台区,石景山区,35.5,11.2
2024-06-05 13:05:49,2024-06-05 13:08:49,顺义区,海淀区,14.1,1.0
2024-06-05 10:03:38,2024-06-05 10:06:38,东城区,通州区,15.4,1.7
2024-06-28 07:46:08,2024-06-28 08:11:08,门头沟区,东城区,32.5,10.1
2024-06-10 15:22:27,2024-06-10 15:42:27,丰台区,东城区,19.7,5.2
2024-06-24 19:49:20,2024-06-24 20:00:20,海淀区,海淀区,26.0,7.6
2024-06-17 15:14:34,2024-06-17 15:23:34,西城区,石景山区,24.2,7.5
2024-06-22 08:31:09,2024-06-22 09:08:09,朝阳区,顺义区,37.1,12.1
2024-06-21 08:19:07,2024-06-21 08:43:07,门头沟区,西城区,30.7,9.1
2024-06-26 08:47:35,2024-06-26 09:09:35,朝阳区,东城区,36.5,12.3
2024-06-14 09:12:25,2024-06-14 09:16:25,海淀区,朝阳区,15.4,2.3
2024-06-10 12:18:51,2024-06-10 12:51:51,顺义区,石景山区,20.7,5.5
2024-06-13 14:49:32,2024-06-13 15:00:32,丰台区,门头沟区,25.6,7.6
2024-06-14 12:01:46,2024-06-14 12:10:46,丰台区,朝阳区,18.9,3.4
2024-06-17 13:23:08,2024-06-17 13:36:08,海淀区,门头沟区,21.7,5.7
2024-06-11 17:41:37,2024-06-11 18:13:37,房山区,昌平区,35.1,11.5
2024-06-05 17:43:35,2024-06-05 18:01:35,丰台区,朝阳区,35.4,11.4
2024-06-22 13:49:43,2024-06-22 13:55:43,丰台区,海淀区,14.6,2.6
2024-06-05 09:24:42,2024-06-05 09:45:42,东城区,东城区,23.0,6.8
2024-06-19 05:25:06,2024-06-19 05:48:06,东城区,西城区,23.4,6.5
2024-06-12 19:04:18,2024-06-12 19:25:18,顺义区,通州区,36.6,11.7
2024-06-11 11:14:34,2024-06-11 11:31:34,海淀区,西城区,35.4,12.7
2024-06-23 23:47:35,2024-06-23 23:50:35,东城区,西城区,13.7,1.6
2024-06-02 18:58:22,2024-06-02 19:17:22,海淀区,大兴区,32.9,11.0
2024-06-04 09:43:42,2024-06-04 09:57:42,西城区,昌平区,22.8,7.2
2024-06-18 17:26:28,2024-06-18 18:06:28,西城区,朝阳区,36.0,11.0
2024-06-19 08:55:00,2024-06-19 09:16:00,朝阳区,海淀区,38.2,13.1
2024-06-24 14:42:14,2024-06-24 15:19:14,朝阳区,朝阳区,44.1,15.0
2024-06-27 12:16:23,2024-06-27 12:37:23,通州区,丰台区,38.1,13.5
2024-06-01 21:51:58,2024-06-01 21:54:58,大兴区,顺义区,14.3,1.0
2024-06-05 04:10:04,2024-06-05 04:19:04,东城区,昌平区,22.6,5.2
2024-06-27 11:05:29,2024-06-27 11:32:29,海淀区,西城区,33.1,10.9
2024-06-17 16:42:28,2024-06-17 17:15:28,东城区,房山区,30.7,9.3
2024-07-01 18:10:41,2024-07-01 18:47:41,通州区,东城区,40.6,14.2
2024-06-05 19:49:19,2024-06-05 20:04:19,通州区,石景山区,29.1,7.9
2024-06-05 08:23:23,2024-06-05 09:03:23,昌平区,朝阳区,35.2,10.9
2024-06-26 21:50:00,2024-06-26 22:22:00,海淀区,丰台区,39.9,14.0
2024-06-30 03:31:16,2024-06-30 04:02:16,门头沟区,昌平区,44.7,15.8
2024-06-25 15:28:08,2024-06-25 15:39:08,海淀区,门头沟区,17.7,4.6
2024-06-03 15:09:06,2024-06-03 15:23:06,大兴区,朝阳区,20.3,5.5
2024-06-17 17:49:46,2024-06-17 18:02:46,朝阳区,朝阳区,21.4,6.3
2024-06-05 11:13:14,2024-06-05 11:26:14,昌平区,海淀区,20.1,5.5
2024-06-05 11:34:04,2024-06-05 11:54:04,海淀区,顺义区,23.0,6.2
2024-06-05 11:53:17,2024-06-05 12:28:17,房山区,顺义区,30.1,10.4
2024-06-01 12:02:20,2024-06-01 12:05:20,丰台区,东城区,16.8,1.0
2024-06-04 21:37:23,2024-06-04 22:01:23,朝阳区,门头沟区,33.2,9.7
2024-06-03 10:01:51,2024-06-03 10:17:51,东城区,东城区,30.6,10.1
2024-07-01 19:11:45,2024-07-01 19:25:45,海淀区,海淀区,29.2,8.2
2024-06-04 11:44:36,2024-06-04 11:50:36,大兴区,通州区,18.7,3.5
2024-06-27 07:25:22,2024-06-27 08:02:22,顺义区,大兴区,45.9,16.2
2024-06-23 13:51:05,2024-06-23 14:00:05,东城区,门头沟区,16.9,4.0
2024-06-09 12:03:04,2024-06-09 12:22:04,大兴区,顺义区,23.8,7.1
2024-06-09 23:55:38,2024-06-10 00:10:38,丰台区,通州区,24.2,7.7
2024-06-21 11:32:37,2024-06-21 11:41:37,通州区,石景山区,18.0,4.6
2024-06-07 11:27:40,2024-06-07 11:54:40,东城区,顺义区,41.5,14.1
2024-06-09 17:45:29,2024-06-09 17:48:29,东城区,朝阳区,13.8,1.0
2024-06-01 08:54:48,2024-06-01 09:15:48,朝阳区,通州区,44.9,15.1
2024-06-26 12:22:12,2024-06-26 12:33:12,顺义区,朝阳区,19.9,4.8
2024-06-28 08:13:56,2024-06-28 08:18:56,东城区,朝阳区,17.1,1.8
2024-06-04 09:06:08,2024-06-04 09:20:08,朝阳区,顺义区,19.6,5.2
2024-06-03 08:11:18,2024-06-03 08:45:18,丰台区,东城区,20.6,5.7
2024-06-30 16:29:43,2024-06-30 16:39:43,石景山区,丰台区,26.0,7.0
2024-06-30 19:43:57,2024-06-30 20:17:57,西城区,朝阳区,45.5,15.3
2024-06-01 17:27:40,2024-06-01 17:50:40,东城区,朝阳区,45.6,16.4
2024-06-21 19:26:07,2024-06-21 19:39:07,海淀区,丰台区,19.4,5.6
2024-06-16 13:25:05,2024-06-16 13:32:05,丰台区,西城区,20.7,4.3
2024-06-25 06:00:14,2024-06-25 06:17:14,海淀区,丰台区,37.3,13.5
2024-06-19 18:07:20,2024-06-19 18:17:20,海淀区,昌平区,20.5,5.9
2024-06-21 12:01:48,2024-06-21 12:22:48,海淀区,朝阳区,31.3,10.8
2024-06-17 17:23:37,2024-06-17 18:02:37,房山区,丰台区,40.1,14.5
2024-06-15 11:39:07,2024-06-15 11:43:07,西城区,海淀区,16.7,2.0
2024-06-21 12:21:19,2024-06-21 12:37:19,通州区,丰台区,30.9,8.8
2024-06-04 23:22:43,2024-06-04 23:38:43,丰台区,西城区,32.1,10.7
2024-06-19 21:29:56,2024-06-19 21:46:56,丰台区,大兴区,35.0,11.0
2024-06-17 18:03:03,2024-06-17 18:41:03,石景山区,东城区,47.8,16.4
2024-06-15 10:36:56,2024-06-15 10:54:56,丰台区,大兴区,34.0,10.2
2024-07-01 23:55:01,2024-07-01 23:58:01,通州区,通州区,14.9,1.0
2024-06-17 16:24:47,2024-06-17 17:11:47,朝阳区,石景山区,30.8,8.7
2024-06-01 07:03:21,2024-06-01 07:46:21,海淀区,大兴区,33.7,10.7
2024-06-12 21:57:04,2024-06-12 22:19:04,丰台区,朝阳区,25.7,8.3
2024-07-01 10:54:03,2024-07-01 11:37:03,西城区,西城区,34.9,12.0
2024-06-16 08:09:37,2024-06-16 09:40:37,东城区,昌平区,45.9,15.2
2024-06-29 16:28:44,2024-06-29 16:31:44,朝阳区,丰台区,14.5,1.0
2024-06-24 05:22:20,2024-06-24 05:25:20,通州区,朝阳区,13.4,1.0
2024-06-29 13:18:08,2024-06-29 13:28:08,朝阳区,顺义区,23.9,7.3
2024-06-24 11:45:36,2024-06-24 11:51:36,昌平区,顺义区,16.1,3.3
2024-06-19 12:20:02,2024-06-19 12:32:02,大兴区,通州区,27.6,8.5
2024-06-01 18:01:49,2024-06-01 18:26:49,通州区,西城区,33.5,10.3
2024-06-13 18:49:34,2024-06-13 19:10:34,石景山区,大兴区,40.1,13.4
2024-06-06 12:48:26,2024-06-06 13:22:26,朝阳区,大兴区,46.8,17.4
2024-06-25 15:13:49,2024-06-25 15:32:49,西城区,东城区,27.8,7.4
2024-06-02 11:57:46,2024-06-02 12:04:46,朝阳区,东城区,19.2,4.7
2024-06-04 08:54:30,2024-06-04 09:00:30,丰台区,顺义区,14.3,3.5
2024-06-27 10:06:41,2024-06-27 10:09:41,通州区,通州区,14.0,1.0
2024-06-24 10:23:32,2024-06-24 10:42:32,通州区,昌平区,30.9,9.4
2024-06-05 08:19:03,2024-06-05 08:54:03,房山区,石景山区,45.2,15.2
2024-06-30 06:52:45,2024-06-30 06:59:45,海淀区,通州区,21.3,5.1
2024-06-29 12:57:47,2024-06-29 13:14:47,西城区,房山区,27.6,8.2
2024-06-17 16:22:08,2024-06-17 16:41:08,海淀区,顺义区,29.8,9.1
2024-06-18 07:35:40,2024-06-18 07:47:40,门头沟区,门头沟区,29.2,8.7
2024-06-07 08:32:12,2024-06-07 08:36:12,顺义区,海淀区,17.7,3.0
2024-06-16 09:06:50,2024-06-16 09:25:50,西城区,昌平区,33.3,10.2
2024-06-25 07:40:24,2024-06-25 07:54:24,朝阳区,海淀区,24.1,5.7
2024-06-01 07:42:18,2024-06-01 07:49:18,门头沟区,石景山区,18.4,5.1
2024-06-25 14:54:38,2024-06-25 15:33:38,丰台区,丰台区,47.3,17.5
2024-06-17 17:12:11,2024-06-17 17:41:11,石景山区,石景山区,33.4,11.3
2024-06-06 06:59:26,2024-06-06 07:56:26,通州区,顺义区,39.8,14.0
2024-06-28 11:49:28,2024-06-28 12:07:28,东城区,顺义区,42.7,14.7
2024-06-26 19:27:48,2024-06-26 19:45:48,西城区,顺义区,31.9,9.1
2024-06-29 12:03:02,2024-06-29 12:20:02,大兴区,昌平区,29.1,8.1
2024-06-09 12:54:06,2024-06-09 13:28:06,丰台区,海淀区,39.4,14.1
2024-06-25 07:32:14,2024-06-25 07:53:14,顺义区,门头沟区,35.4,11.2
2024-06-08 15:11:37,2024-06-08 15:21:37,通州区,丰台区,26.4,6.9
2024-06-08 09:58:35,2024-06-08 10:49:35,房山区,顺义区,39.0,13.4
2024-06-16 19:18:30,2024-06-16 19:23:30,朝阳区,大兴区,13.4,2.0
2024-06-05 17:41:59,2024-06-05 18:20:59,东城区,大兴区,42.1,15.2
2024-06-04 22:32:32,2024-06-04 23:13:32,丰台区,丰台区,40.1,13.7
2024-06-30 19:13:31,2024-06-30 19:33:31,通州区,顺义区,39.6,12.5
2024-06-11 09:31:29,2024-06-11 10:17:29,大兴区,房山区,34.1,10.3
2024-06-11 13:12:17,2024-06-11 13:20:17,东城区,海淀区,19.1,4.8
2024-06-12 12:51:43,2024-06-12 13:03:43,大兴区,顺义区,20.5,5.3
2024-06-23 12:38:33,2024-06-23 12:41:33,朝阳区,大兴区,15.3,1.0
2024-06-30 17:39:32,2024-06-30 17:42:32,丰台区,朝阳区,16.0,1.3
2024-06-05 08:10:15,2024-06-05 08:19:15,门头沟区,大兴区,23.0,7.1
2024-06-06 15:46:01,2024-06-06 15:49:01,东城区,石景山区,16.0,1.0
2024-06-05 18:03:10,2024-06-05 18:06:10,东城区,房山区,16.9,1.7
2024-06-05 11:44:59,2024-06-05 11:55:59,通州区,昌平区,26.6,6.9
2024-06-14 07:39:26,2024-06-14 07:54:26,朝阳区,西城区,26.3,7.1
2024-06-20 16:50:13,2024-06-20 17:01:13,丰台区,顺义区,25.0,8.1
2024-06-20 14:18:42,2024-06-20 14:40:42,海淀区,丰台区,45.0,15.6
2024-06-06 16:32:00,2024-06-06 17:02:00,朝阳区,大兴区,41.1,13.2
2024-06-07 17:51:05,2024-06-07 17:54:05,昌平区,丰台区,14.6,1.6
2024-06-17 14:14:47,2024-06-17 14:17:47,顺义区,海淀区,14.8,1.0
2024-06-06 08:21:32,2024-06-06 08:41:32,东城区,石景山区,36.3,12.0
2024-06-19 12:45:25,2024-06-19 13:11:25,大兴区,大兴区,43.3,14.8
2024-06-04 13:00:03,2024-06-04 13:16:03,海淀区,昌平区,32.8,9.6
2024-06-16 09:44:48,2024-06-16 10:07:48,西城区,朝阳区,36.5,11.5
2024-06-22 04:01:23,2024-06-22 04:17:23,大兴区,丰台区,33.1,11.1
2024-06-22 11:30:56,2024-06-22 12:06:56,丰台区,东城区,35.8,11.8
2024-06-04 08:06:05,2024-06-04 08:15:05,丰台区,顺义区,17.4,4.5
2024-06-01 16:02:10,2024-06-01 16:27:10,西城区,房山区,22.9,6.8
2024-06-02 15:08:11,2024-06-02 15:27:11,房山区,门头沟区,27.2,7.4
2024-06-25 09:30:34,2024-06-25 09:33:34,西城区,石景山区,16.7,1.0
